DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,6q23.3,6,138018697,PERP,RPSAP42 - PERP,ENSG00000219463,ENSG00000112378,,22550,69808,rs4896310-A,rs4896310,0,4896310,intergenic_variant,1,,1E-6,6.0,(AA),2.11,[1.11-4.03],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,2p25.1,2,11641492,GREB1,GREB1,,,ENSG00000196208,,,rs149940960-T,rs149940960,0,149940960,3_prime_UTR_variant,0,,4E-6,5.3979400086720375,,6.25,[1.18-33.33],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,3q21.3,3,127621197,MCM2,MCM2; AC023593.1,,,ENSG00000073111; ENSG00000285600,,,rs144122212-T,rs144122212,0,144122212,missense_variant,0,,2E-6,5.698970004336019,(AA),7.692308,[1.32-50],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,14q12,14,27284333,Intergenic,AL110292.1; AL390334.1,,,ENSG00000258081; ENSG00000258932,,,rs75870332-A,rs75870332,0,75870332,intron_variant,0,,5E-6,5.301029995663981,,1.51,[1.04-2.19],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,6p22.3,6,20759346,CDKAL1,CDKAL1; AL513188.1,,,ENSG00000145996; ENSG00000233848,,,rs58800477-G,rs58800477,0,58800477,intron_variant,0,,5E-6,5.301029995663981,,4.1,[1.13-14.91],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,9p21.2,9,26228660,LOC100506422,AL353753.1 - AL442639.1,ENSG00000276759,ENSG00000279256,,110252,414037,rs149850605-T,rs149850605,0,149850605,intergenic_variant,1,,5E-6,5.301029995663981,,6.09,[1.16-31.9],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,22q13.31,22,43928850,PNPLA3,PNPLA3,,,ENSG00000100344,,,rs738408-T,rs738408,0,738408,synonymous_variant,0,,2E-7,6.698970004336019,(EA),1.36,[1.05-1.77],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,9q31.1,9,103849449,SMC2,RNA5SP291 - AL590381.1,ENSG00000253031,ENSG00000285483,,159872,150306,rs114440645-G,rs114440645,0,114440645,intergenic_variant,1,,2E-6,5.698970004336019,(AA),9.02,[1.31-62.00],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,10p13,10,13373961,SEPHS1,SEPHS1 - AL355870.2,ENSG00000086475,ENSG00000286514,,25663,17386,rs61610071-G,rs61610071,0,61610071,intergenic_variant,1,,2E-6,5.698970004336019,(AA),9.02,[1.31-62.00],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,12q24.33,12,129452215,TMEM132D,TMEM132D,,,ENSG00000151952,,,rs4759570-A,rs4759570,0,4759570,intron_variant,0,,2E-6,5.698970004336019,(AA),9.02,[1.31-62.00],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,1p35.3,1,28334563,MED18,MED18; MED18,,,ENSG00000284944; ENSG00000130772,,,rs139242087-T,rs139242087,0,139242087,missense_variant,0,,3E-6,5.522878745280337,(AA),8.55,[1.30-56.03],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,1p36.11,1,26854576,ZDHHC18,ZDHHC18,,,ENSG00000204160,,,rs41307935-C,rs41307935,0,41307935,3_prime_UTR_variant,0,,1E-7,7.0,(AA),4.5454545,[1.33-16.67],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,3q22.1,3,132198152,CPNE4,CPNE4,,,ENSG00000196353,,,rs9836270-A,rs9836270,0,9836270,intron_variant,0,,2E-6,5.698970004336019,(Hispanic),1.98,[1.11-3.53],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,15q26.2,15,96565598,SPATA8,AC110588.1 - FAM149B1P1,ENSG00000259340,ENSG00000214424,,14081,191389,rs2139953-A,rs2139953,0,2139953,intergenic_variant,1,,5E-6,5.301029995663981,(Hispanic),2.0,[1.1-3.7],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,6q14.1,6,76693087,IMPG1,AL590426.1 - AL355612.1,ENSG00000231762,ENSG00000271945,,30317,81885,rs11753479-G,rs11753479,0,11753479,intergenic_variant,1,,5E-6,5.301029995663981,(Hispanic),2.3255813,[1.11-4.76],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2017-06-27,28090653,Liu Y,2017-01-16,Clin Pharmacol Ther,www.ncbi.nlm.nih.gov/pubmed/28090653,Genome-Wide Study Links PNPLA3 Variant With Elevated Hepatic Transaminase After Acute Lymphoblastic Leukemia Therapy.,Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL),up to 488 European ancestry cases; up to 111 African American cases; up to 60 Hispanic cases; up to 56 other ancestry cases,NA,1p35.1,1,34012883,CSMD2,CSMD2,,,ENSG00000121904,,,rs4653367-G,rs4653367,0,4653367,intron_variant,0,,7E-6,5.154901959985743,(Hispanic),2.0408163,[1.09-3.85],Affymetrix; Illumina [NR] (imputed),N,serum alanine aminotransferase measurement; response to combination chemotherapy; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004735; http://www.ebi.ac.uk/efo/EFO_0007965; http://www.ebi.ac.uk/efo/EFO_0000220,GCST004250,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,1q32.1,1,202233110,LGR6,LGR6,,,ENSG00000133067,,,rs4266947-T,rs4266947,0,4266947,intron_variant,0,NR,7E-6,5.154901959985743,,4.62,[2.37-9.01],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,2p16.3,2,52162981,NR,AC007402.1,,,ENSG00000231918,,,rs60086424-T,rs60086424,0,60086424,intron_variant,0,NR,1E-7,7.0,,5.85,[3.03-11.3],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,5q23.1,5,117472385,LINC00992,LINC00992,,,ENSG00000248663,,,rs2560504-T,rs2560504,0,2560504,intron_variant,0,NR,3E-6,5.522878745280337,,9.84,[3.8-25.52],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,5q32,5,146354070,POU4F3,AC011396.2,,,ENSG00000250025,,,rs11748968-C,rs11748968,0,11748968,intron_variant,0,NR,3E-6,5.522878745280337,,3.69,[2.13-6.4],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,6p21.32,6,32632894,HLA-DQA1; HLA-DQB1; HLA-DRB1,HLA-DQA1; HLA-DQA1; HLA-DQA1; HLA-DQA1; HLA-DQA1; HLA-DQA1,,,ENSG00000232062; ENSG00000206305; ENSG00000236418; ENSG00000228284; ENSG00000225890; ENSG00000196735,,,rs9272131-T,rs9272131,0,9272131,5_prime_UTR_variant,0,0.11,9E-6,5.045757490560675,,3.01,[1.85-4.91],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,7q22.3,7,106018014,CDHR3,CDHR3,,,ENSG00000128536,,,rs73195662-G,rs73195662,0,73195662,missense_variant,0,NR,1E-6,6.0,,3.52,[2.12-5.85],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
2019-04-09,30450575,Hojfeldt SG,2018-11-18,Br J Haematol,www.ncbi.nlm.nih.gov/pubmed/30450575,Genetic predisposition to PEG-asparaginase hypersensitivity in children treated according to NOPHO ALL2008.,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,59 European ancestry cases; 772 European ancestry controls,NA,11p15.3,11,13341732,ARNTL,ARNTL,,,ENSG00000133794,,,rs77032081-T,rs77032081,0,77032081,intron_variant,0,NR,7E-6,5.154901959985743,,8.53,[3.35-21.76],Illumina [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007540,Genome-wide genotyping array
